Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Revenue,Age Group,Is High Value,Loyalty Score,Discount Used,Season_Num,Customer Segment,Segment Name
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,46,50-64,0,65,1,3,0,Loyal High-Spenders
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,58,35-49,0,53,1,3,2,Occasional Buyers
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,48,25-34,0,45,1,3,2,Occasional Buyers
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,43,18-24,0,45,1,3,2,Occasional Buyers
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,95,18-24,1,64,1,3,0,Loyal High-Spenders
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,30,50-64,0,41,1,3,0,Loyal High-Spenders
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,64,50-64,0,51,1,2,2,Occasional Buyers
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,90,35-49,1,67,1,3,2,Occasional Buyers
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,76,35-49,0,34,1,2,2,Occasional Buyers
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,96,35-49,1,37,1,3,0,Loyal High-Spenders
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,47,25-34,0,23,1,3,0,Loyal High-Spenders
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,85,25-34,1,62,1,2,0,Loyal High-Spenders
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,55,65+,0,42,1,4,2,Occasional Buyers
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,98,35-49,1,41,1,3,0,Loyal High-Spenders
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,77,50-64,0,41,1,1,0,Loyal High-Spenders
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,26,35-49,0,60,1,3,2,Occasional Buyers
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,68,35-49,0,21,1,3,2,Occasional Buyers
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,73,25-34,0,70,1,3,0,Loyal High-Spenders
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,27,50-64,0,59,1,3,2,Occasional Buyers
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,23,25-34,0,54,1,2,0,Loyal High-Spenders
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,49,65+,0,49,1,3,2,Occasional Buyers
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,74,50-64,0,51,1,2,2,Occasional Buyers
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,67,50-64,0,28,1,2,2,Occasional Buyers
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,65,50-64,0,25,1,1,2,Occasional Buyers
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,60,35-49,0,27,1,4,2,Occasional Buyers
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,31,35-49,0,50,1,3,0,Loyal High-Spenders
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,27,25-34,0,34,1,3,0,Loyal High-Spenders
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,80,25-34,0,25,1,2,2,Occasional Buyers
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,30,25-34,0,23,1,2,2,Occasional Buyers
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,25,50-64,0,66,1,3,2,Occasional Buyers
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,35,25-34,0,24,1,2,2,Occasional Buyers
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,67,50-64,0,62,1,2,0,Loyal High-Spenders
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,46,25-34,0,50,1,3,2,Occasional Buyers
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,35,35-49,0,57,1,4,2,Occasional Buyers
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,86,50-64,1,22,1,3,2,Occasional Buyers
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,81,50-64,0,50,1,1,2,Occasional Buyers
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,42,18-24,0,67,1,3,2,Occasional Buyers
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,43,50-64,0,41,1,3,0,Loyal High-Spenders
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,31,50-64,0,29,1,3,0,Loyal High-Spenders
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,81,50-64,0,32,1,3,2,Occasional Buyers
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,61,25-34,0,24,1,2,0,Loyal High-Spenders
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,96,35-49,1,30,1,2,2,Occasional Buyers
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,29,50-64,0,46,1,1,2,Occasional Buyers
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,33,25-34,0,60,1,1,2,Occasional Buyers
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,32,35-49,0,54,1,2,0,Loyal High-Spenders
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,56,35-49,0,51,1,2,2,Occasional Buyers
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,94,18-24,1,21,1,1,2,Occasional Buyers
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,53,50-64,0,25,1,1,2,Occasional Buyers
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,82,35-49,0,24,1,3,0,Loyal High-Spenders
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,70,65+,0,68,1,3,2,Occasional Buyers
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,76,50-64,0,49,1,3,0,Loyal High-Spenders
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,29,35-49,0,32,1,2,2,Occasional Buyers
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,100,35-49,1,49,1,3,2,Occasional Buyers
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,94,50-64,1,35,1,1,2,Occasional Buyers
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,25,50-64,0,54,1,3,0,Loyal High-Spenders
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,88,35-49,1,61,1,2,0,Loyal High-Spenders
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,78,50-64,0,61,1,3,2,Occasional Buyers
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,45,50-64,0,59,1,4,0,Loyal High-Spenders
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,73,50-64,0,52,1,2,0,Loyal High-Spenders
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,61,25-34,0,49,1,2,2,Occasional Buyers
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,22,65+,0,35,1,3,0,Loyal High-Spenders
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,38,50-64,0,53,1,1,2,Occasional Buyers
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,38,65+,0,38,1,3,2,Occasional Buyers
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,100,18-24,1,55,1,3,0,Loyal High-Spenders
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,64,65+,0,45,1,4,2,Occasional Buyers
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,55,18-24,0,26,1,2,0,Loyal High-Spenders
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,91,50-64,1,37,1,2,2,Occasional Buyers
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,38,50-64,0,37,1,1,0,Loyal High-Spenders
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,97,50-64,1,64,1,4,2,Occasional Buyers
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,22,35-49,0,26,1,3,2,Occasional Buyers
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,92,65+,1,65,1,3,0,Loyal High-Spenders
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,84,65+,1,27,1,3,0,Loyal High-Spenders
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,93,25-34,1,31,1,3,0,Loyal High-Spenders
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,50,18-24,0,61,1,2,0,Loyal High-Spenders
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,64,50-64,0,44,1,1,2,Occasional Buyers
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,61,35-49,0,41,1,1,0,Loyal High-Spenders
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,48,35-49,0,44,1,4,2,Occasional Buyers
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,45,25-34,0,28,1,1,2,Occasional Buyers
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,88,25-34,1,32,1,1,2,Occasional Buyers
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,57,35-49,0,68,1,1,2,Occasional Buyers
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,68,25-34,0,26,1,2,0,Loyal High-Spenders
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,94,35-49,1,34,1,1,0,Loyal High-Spenders
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,41,18-24,0,54,1,1,0,Loyal High-Spenders
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,83,50-64,0,32,1,2,2,Occasional Buyers
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,22,25-34,0,31,1,1,2,Occasional Buyers
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly,74,25-34,0,25,1,1,2,Occasional Buyers
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly,90,50-64,1,45,1,4,0,Loyal High-Spenders
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually,79,18-24,0,31,1,1,2,Occasional Buyers
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,28,65+,0,47,1,1,0,Loyal High-Spenders
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually,88,65+,1,63,1,3,0,Loyal High-Spenders
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,26,25-34,0,38,1,1,2,Occasional Buyers
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,27,50-64,0,52,1,4,0,Loyal High-Spenders
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,83,18-24,0,47,1,3,0,Loyal High-Spenders
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly,39,18-24,0,44,1,2,2,Occasional Buyers
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,89,35-49,1,51,1,4,0,Loyal High-Spenders
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,68,35-49,0,59,1,4,2,Occasional Buyers
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly,90,50-64,1,56,1,2,2,Occasional Buyers
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually,34,50-64,0,25,1,3,0,Loyal High-Spenders
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly,51,35-49,0,67,1,2,2,Occasional Buyers
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly,45,35-49,0,49,1,4,2,Occasional Buyers
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly,88,35-49,1,63,1,4,0,Loyal High-Spenders
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months,85,50-64,1,60,1,2,0,Loyal High-Spenders
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly,100,25-34,1,24,1,4,2,Occasional Buyers
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,42,50-64,0,59,1,1,0,Loyal High-Spenders
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,53,35-49,0,65,1,2,2,Occasional Buyers
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly,86,35-49,1,40,1,1,2,Occasional Buyers
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly,66,25-34,0,34,1,1,0,Loyal High-Spenders
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly,100,35-49,1,53,1,4,0,Loyal High-Spenders
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually,47,50-64,0,38,1,3,0,Loyal High-Spenders
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly,25,25-34,0,29,1,3,0,Loyal High-Spenders
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually,51,18-24,0,54,1,4,2,Occasional Buyers
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly,41,25-34,0,53,1,2,2,Occasional Buyers
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly,73,50-64,0,35,1,4,0,Loyal High-Spenders
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly,42,65+,0,24,1,4,2,Occasional Buyers
256,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually,20,35-49,0,45,1,1,0,Loyal High-Spenders
257,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months,30,50-64,0,40,1,1,0,Loyal High-Spenders
258,20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly,53,18-24,0,25,1,2,0,Loyal High-Spenders
259,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly,74,50-64,0,36,1,1,2,Occasional Buyers
260,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually,57,25-34,0,33,1,3,2,Occasional Buyers
261,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months,57,35-49,0,31,1,4,2,Occasional Buyers
262,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually,77,18-24,0,41,1,4,0,Loyal High-Spenders
263,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.8,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually,40,35-49,0,26,1,2,0,Loyal High-Spenders
264,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly,46,25-34,0,49,1,2,0,Loyal High-Spenders
265,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually,78,35-49,0,35,1,3,0,Loyal High-Spenders
266,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly,59,25-34,0,37,1,1,2,Occasional Buyers
267,51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly,75,50-64,0,52,1,2,2,Occasional Buyers
268,64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually,54,50-64,0,62,1,1,0,Loyal High-Spenders
269,68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly,42,65+,0,41,1,1,2,Occasional Buyers
270,68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly,44,65+,0,29,1,4,2,Occasional Buyers
271,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually,52,25-34,0,36,1,3,0,Loyal High-Spenders
272,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly,69,65+,0,62,1,2,0,Loyal High-Spenders
273,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly,26,35-49,0,57,1,2,0,Loyal High-Spenders
274,69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly,33,65+,0,52,1,1,0,Loyal High-Spenders
275,59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,32,50-64,0,48,1,1,2,Occasional Buyers
276,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13,Credit Card,Weekly,85,35-49,1,33,1,4,0,Loyal High-Spenders
277,25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly,30,25-34,0,31,1,3,2,Occasional Buyers
278,29,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly,29,25-34,0,56,1,4,2,Occasional Buyers
279,57,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually,95,50-64,1,43,1,1,0,Loyal High-Spenders
280,23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly,69,18-24,0,57,1,2,0,Loyal High-Spenders
281,45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly,69,35-49,0,41,1,3,0,Loyal High-Spenders
282,38,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly,61,35-49,0,42,1,1,2,Occasional Buyers
283,21,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly,94,18-24,1,29,1,2,2,Occasional Buyers
284,32,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually,30,25-34,0,36,1,3,2,Occasional Buyers
